old_url,type,title,summary,body,publication_date_iso,publication_date,urn,attachment_1,attachment_1_title,attachment_2,attachment_2_title,publication_series,associated_policies,associated_organisations,geo_scope,geo_breakdown,i
http://www.dft.gov.uk/statistics/tables/acs0218,Table,ACS0218,"Download table ACS0218 – At risk users with access to key services within lower and upper threshold by car, by region, England, from 2007 (XLS – 45 KB)","## Download table

  * [ACS0218 - At risk users with access to key services within lower and upper threshold by car, by region, England, from 2007 (XLS - 45 KB)](http://assets.dft.gov.uk/statistics/tables/acs0218.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0218,http://assets.dft.gov.uk/statistics/tables/acs0218.xls,"ACS0218 – At risk users with access to key services within lower and upper threshold by car, by region, England, from 2007 (XLS – 45 KB)",,,Accessibility,"Journey time, Mode of travel",Department for Transport,England,Regions,29
http://www.dft.gov.uk/statistics/tables/acs0219,Table,ACS0219,"Download table ACS0219 – At risk users with access to key services within lower and upper threshold by composite mode, by region, England, from 2007 (XLS – 47 KB)","## Download table

  * [ACS0219 - At risk users with access to key services within lower and upper threshold by composite mode, by region, England, from 2007 (XLS - 47 KB)](http://assets.dft.gov.uk/statistics/tables/acs0219.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0219,http://assets.dft.gov.uk/statistics/tables/acs0219.xls,"ACS0219 – At risk users with access to key services within lower and upper threshold by composite mode, by region, England, from 2007 (XLS – 47 KB)",,,Accessibility,"Cycling / Cyclists, Journey time, Mode of travel, Walking / Pedestrians",Department for Transport,England,Regions,30
http://www.dft.gov.uk/statistics/tables/acs0301,Table,ACS0301,"Download table ACS0301 – Number of key service sites available within a reasonable time by service, mode of travel, England, from 2007 (XLS – 25 KB)","## Download table

  * [ACS0301 - Number of key service sites available within a reasonable time by service, mode of travel, England, from 2007 (XLS - 25 KB)](http://assets.dft.gov.uk/statistics/tables/acs0301.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0301,http://assets.dft.gov.uk/statistics/tables/acs0301.xls,"ACS0301 – Number of key service sites available within a reasonable time by service, mode of travel, England, from 2007 (XLS – 25 KB)",,,Accessibility,"Cycling / Cyclists, Journey time, Mode of travel, Walking / Pedestrians",Department for Transport,England,Not applicable,31
http://www.dft.gov.uk/statistics/tables/acs0302,Table,ACS0302,"Download table ACS0302 – Number of Employment sites available within a reasonable time by size of employment centre, mode of travel, England, from 2007 (XLS – 25 KB)","## Download table

  * [ACS0302 - Number of Employment sites available within a reasonable time by size of employment centre, mode of travel, England, from 2007 (XLS - 25 KB)](http://assets.dft.gov.uk/statistics/tables/acs0302.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0302,http://assets.dft.gov.uk/statistics/tables/acs0302.xls,"ACS0302 – Number of Employment sites available within a reasonable time by size of employment centre, mode of travel, England, from 2007 (XLS – 25 KB)",,,Accessibility,"Cycling / Cyclists, Journey time, Mode of travel, Walking / Pedestrians",Department for Transport,England,Not applicable,32
http://www.dft.gov.uk/statistics/tables/acs0303,Table,ACS0303,"Download table ACS0303 – Number of key service sites available within lower and upper thresholds by service, mode of travel, England, from 2007 (XLS – 27 KB)","## Download table

  * [ACS0303 - Number of key service sites available within lower and upper thresholds by service, mode of travel, England, from 2007 (XLS - 27 KB)](http://assets.dft.gov.uk/statistics/tables/acs0303.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0303,http://assets.dft.gov.uk/statistics/tables/acs0303.xls,"ACS0303 – Number of key service sites available within lower and upper thresholds by service, mode of travel, England, from 2007 (XLS – 27 KB)",,,Accessibility,"Cycling / Cyclists, Journey time, Mode of travel, Walking / Pedestrians",Department for Transport,England,Not applicable,33
http://www.dft.gov.uk/statistics/tables/acs0304,Table,ACS0304,"Download table ACS0304 – Number of Employment sites available within lower and upper thresholds by size of employment centre, mode of travel, England, from 2007 (XLS – 25 KB)","## Download table

  * [ACS0304 - Number of Employment sites available within lower and upper thresholds by size of employment centre, mode of travel, England, from 2007 (XLS - 25 KB)](http://assets.dft.gov.uk/statistics/tables/acs0304.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0304,http://assets.dft.gov.uk/statistics/tables/acs0304.xls,"ACS0304 – Number of Employment sites available within lower and upper thresholds by size of employment centre, mode of travel, England, from 2007 (XLS – 25 KB)",,,Accessibility,"Cycling / Cyclists, Journey time, Mode of travel, Walking / Pedestrians",Department for Transport,England,Local authorities,34
http://www.dft.gov.uk/statistics/tables/acs0305,Table,ACS0305,"Download table ACS0305 – Number of key service sites available within a reasonable time by service, mode of travel, by rural and urban areas, England, from 2007 (XLS – 27 KB)","## Download table

  * [ACS0305 - Number of key service sites available within a reasonable time by service, mode of travel, by rural and urban areas, England, from 2007 (XLS - 27 KB)](http://assets.dft.gov.uk/statistics/tables/acs0305.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0305,http://assets.dft.gov.uk/statistics/tables/acs0305.xls,"ACS0305 – Number of key service sites available within a reasonable time by service, mode of travel, by rural and urban areas, England, from 2007 (XLS – 27 KB)",,,Accessibility,"Cycling / Cyclists, Journey time, Mode of travel, Walking / Pedestrians",Department for Transport,England,Rural / urban areas,35
http://www.dft.gov.uk/statistics/tables/acs0306,Table,ACS0306,"Download table ACS0306 – Number of Employment sites available within a reasonable time by size of employment centre, mode of travel, by rural and urban areas, England, from 2007 (XLS – 26 KB)","## Download table

  * [ACS0306 - Number of Employment sites available within a reasonable time by size of employment centre, mode of travel, by rural and urban areas, England, from 2007 (XLS - 26 KB)](http://assets.dft.gov.uk/statistics/tables/acs0306.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0306,http://assets.dft.gov.uk/statistics/tables/acs0306.xls,"ACS0306 – Number of Employment sites available within a reasonable time by size of employment centre, mode of travel, by rural and urban areas, England, from 2007 (XLS – 26 KB)",,,Accessibility,"Cycling / Cyclists, Journey time, Mode of travel, Walking / Pedestrians",Department for Transport,England,Local authorities,36
http://www.dft.gov.uk/statistics/tables/acs0307,Table,ACS0307,"Download table ACS0307 – Number of key service sites available within lower and upper thresholds by service, mode of travel, by rural and urban areas, England, from 2007 (XLS – 30 KB)","## Download table

  * [ACS0307 - Number of key service sites available within lower and upper thresholds by service, mode of travel, by rural and urban areas, England, from 2007 (XLS - 30 KB)](http://assets.dft.gov.uk/statistics/tables/acs0307.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0307,http://assets.dft.gov.uk/statistics/tables/acs0307.xls,"ACS0307 – Number of key service sites available within lower and upper thresholds by service, mode of travel, by rural and urban areas, England, from 2007 (XLS – 30 KB)",,,Accessibility,"Cycling / Cyclists, Journey time, Mode of travel, Walking / Pedestrians",Department for Transport,England,Rural / urban areas,37
http://www.dft.gov.uk/statistics/tables/acs0308,Table,ACS0308,"Download table ACS0308 – Number of Employment sites available within lower and upper thresholds by size of employment centre, mode of travel, by rural and urban areas, England, from 2007 (XLS – 27 KB)","## Download table

  * [ACS0308 - Number of Employment sites available within lower and upper thresholds by size of employment centre, mode of travel, by rural and urban areas, England, from 2007 (XLS - 27 KB)](http://assets.dft.gov.uk/statistics/tables/acs0308.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0308,http://assets.dft.gov.uk/statistics/tables/acs0308.xls,"ACS0308 – Number of Employment sites available within lower and upper thresholds by size of employment centre, mode of travel, by rural and urban areas, England, from 2007 (XLS – 27 KB)",,,Accessibility,"Cycling / Cyclists, Journey time, Mode of travel, Walking / Pedestrians",Department for Transport,England,Rural / urban areas,38
http://www.dft.gov.uk/statistics/tables/acs0309,Table,ACS0309,"Download table ACS0309 – Number of key service sites available within a reasonable time by public transport/walking, service, by region, England, from 2007 (XLS – 28 KB)","## Download table

  * [ACS0309 - Number of key service sites available within a reasonable time by public transport/walking, service, by region, England, from 2007 (XLS - 28 KB)](http://assets.dft.gov.uk/statistics/tables/acs0309.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0309,http://assets.dft.gov.uk/statistics/tables/acs0309.xls,"ACS0309 – Number of key service sites available within a reasonable time by public transport/walking, service, by region, England, from 2007 (XLS – 28 KB)",,,Accessibility,"Cycling / Cyclists, Journey time, Mode of travel, Walking / Pedestrians",Department for Transport,England,Regions,39
http://www.dft.gov.uk/statistics/tables/acs0310,Table,ACS0310,"Download table ACS0310 – Number of Employment sites available within a reasonable time by public transport/walking, size of employment centre, by region, England, from 2007 (XLS – 26 KB)","## Download table

  * [ACS0310 - Number of Employment sites available within a reasonable time by public transport/walking, size of employment centre, by region, England, from 2007 (XLS - 26 KB)](http://assets.dft.gov.uk/statistics/tables/acs0310.xls)

## Contact us

  * [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 4139

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [subnational.stats@dft.gsi.gov.uk](mailto:subnational.stats@dft.gsi.gov.uk) for an alternative format
",2011-06-23,23 June 2011,ACS0310,http://assets.dft.gov.uk/statistics/tables/acs0310.xls,"ACS0310 – Number of Employment sites available within a reasonable time by public transport/walking, size of employment centre, by region, England, from 2007 (XLS – 26 KB)",,,Accessibility,"Journey time, Mode of travel, Walking / Pedestrians",Department for Transport,England,Regions,40
